id,acceleration_at_release,arm_extension_angle,arm_plane_angle,azimuth_angle,elbow_alignment,elbow_height_relative,elevation_angle,forward_position,guide_hand_vx,hip_lateral_range,hip_vertical_velocity_max,jerk_at_release,knee_bend_depth,knee_extension_rate_max,lateral_offset,left_wrist_z_energy,left_wrist_z_max,left_wrist_z_mean,left_wrist_z_min,left_wrist_z_q25,left_wrist_z_q75,left_wrist_z_range,left_wrist_z_std,mid_hip_z_energy,mid_hip_z_max,mid_hip_z_mean,mid_hip_z_min,mid_hip_z_q25,mid_hip_z_q75,mid_hip_z_range,mid_hip_z_std,neck_z_energy,neck_z_max,neck_z_mean,neck_z_min,neck_z_q25,neck_z_q75,neck_z_range,neck_z_std,participant_1,participant_2,participant_3,participant_4,participant_5,participant_id,peak_velocity_magnitude,release_frame,release_height_relative,release_time,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_min,right_elbow_vel_prep_mean,right_elbow_vel_prop_mean,right_elbow_vel_range,right_elbow_vel_release_mean,right_elbow_vel_std,right_elbow_z_energy,right_elbow_z_max,right_elbow_z_mean,right_elbow_z_min,right_elbow_z_q25,right_elbow_z_q75,right_elbow_z_range,right_elbow_z_std,right_hip_z_energy,right_hip_z_max,right_hip_z_mean,right_hip_z_min,right_hip_z_q25,right_hip_z_q75,right_hip_z_range,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_max,right_knee_vel_max_time,right_knee_vel_mean,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_prop_mean,right_knee_vel_range,right_knee_vel_release_mean,right_knee_vel_std,right_knee_z_energy,right_knee_z_max,right_knee_z_mean,right_knee_z_min,right_knee_z_q25,right_knee_z_q75,right_knee_z_range,right_knee_z_std,right_shoulder_z_energy,right_shoulder_z_max,right_shoulder_z_mean,right_shoulder_z_min,right_shoulder_z_q25,right_shoulder_z_q75,right_shoulder_z_range,right_shoulder_z_std,right_wrist_vel_load_mean,right_wrist_vel_max,right_wrist_vel_max_time,right_wrist_vel_mean,right_wrist_vel_min,right_wrist_vel_prep_mean,right_wrist_vel_prop_mean,right_wrist_vel_range,right_wrist_vel_release_mean,right_wrist_vel_std,right_wrist_z_energy,right_wrist_z_max,right_wrist_z_mean,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_q75,right_wrist_z_range,right_wrist_z_std,set_point_height,set_position_stability,shoulder_elevation_rate,shoulder_rotation,time_to_peak_velocity,velocity_magnitude_release,wrist_snap_angle,wrist_vx_release,wrist_vy_release,wrist_vz_release,wrist_x_release,wrist_y_release,wrist_z_release,target
3ccc2a3a-8141-4eca-8e86-5c1fa023eaaf,21.303074,87.20363,-101.356445,-101.356445,-0.48719215,0.15264606,81.516716,-0.11559677,0.27488708,0.46100426,3.2447789,1287.9377,121.52485,258.50555,-0.65831184,6118.906,6.8507385,4.902415,3.1395845,3.902035,6.2228003,3.711154,1.209035,2513.0557,3.5918024,3.2298167,2.7707667,3.153664,3.3592527,0.8210356,0.19836792,5622.2656,5.365216,4.8284764,4.08546,4.704928,5.115281,1.2797556,0.33454782,0.0,0.0,1.0,0.0,0.0,3.0,10.585775,112.0,2.5285087,1.8666667,3.7072175,9.762002,0.46666667,2.1543355,0.041154556,0.6000534,1.0697274,9.720847,3.2403438,2.114393,5231.8237,6.146819,4.573408,3.2878892,3.897175,5.6468306,2.8589299,0.9397909,2522.4556,3.5902817,3.235998,2.7758124,3.1653564,3.3595996,0.81446934,0.19634041,1.1597373,7.896834,0.96666664,1.2711357,0.0061217863,0.2292548,1.014864,7.8907123,2.6806862,1.4877846,895.93835,2.1968644,1.9269109,1.630847,1.8705871,2.049829,0.5660174,0.14174251,5588.59,5.364048,4.812118,4.014563,4.7168293,5.1276064,1.3494849,0.35959375,3.4559083,10.585775,0.46666667,2.5751474,0.07915802,0.8038485,1.2650028,10.506618,4.7758317,2.755647,6054.1104,6.9096813,4.8630085,3.0334733,3.8806682,6.255043,3.876208,1.25563,3.8786294,0.85584486,4.51581,-78.58127,1.8666667,10.585775,164.43956,-1.5310477,-0.30750272,10.469955,18.777344,-25.43126,5.8873987,47.24
01d709d5-fa15-425b-85fa-5c094effe5d5,89.12698,99.061,66.94285,66.94285,0.1516037,-0.7931576,-67.17507,0.0040397644,5.1146502,0.55674744,3.190448,1771.8204,120.96531,262.82593,-0.8553543,4952.515,6.733257,4.4291043,3.162089,3.8998034,4.484605,3.5711677,1.009217,2513.5056,3.5568063,3.230962,2.7846012,3.2470195,3.3040862,0.7722051,0.18391357,5552.4424,5.321166,4.800824,4.1069517,4.791382,4.927407,1.2142143,0.29540294,0.0,0.0,1.0,0.0,0.0,3.0,13.8875065,162.0,0.84183145,2.7,3.5966728,9.69118,0.47083333,2.6221457,0.05660871,0.5323155,3.7595062,9.634571,2.6000886,2.366987,4533.9473,6.0864367,4.282003,3.2979124,3.9358692,4.3666477,2.7885244,0.74558485,2522.6746,3.555061,3.2368653,2.7867622,3.2565556,3.3105893,0.76829886,0.18397895,1.1667324,3.087306,0.4625,0.49785912,0.0074714376,0.2013798,0.33109215,3.0798347,0.29223198,0.62964666,895.35034,2.1698585,1.9271992,1.6383992,1.9299316,1.9949894,0.5314592,0.12856676,5524.826,5.322444,4.7874484,4.0476365,4.7874475,4.9296246,1.2748075,0.3169303,3.4033124,13.8875065,0.675,3.775903,0.12200089,0.86178005,5.6249466,13.765506,5.213575,3.6456387,4853.2905,6.8327537,4.3724227,3.1228535,3.8528059,4.3411503,3.7099001,1.0506966,3.8255908,0.78484803,4.440322,-85.92477,2.7,13.8875065,169.53885,4.956836,2.10989,-12.800037,18.739372,-25.25633,4.1557665,47.22
d0cad914-311f-4acf-8b01-9ae194716660,89.27837,106.02288,65.89959,65.89959,0.03603363,-0.65166616,-73.203415,0.0058937073,4.218178,0.57837296,3.1371973,1615.0912,121.175476,260.77194,-1.0825558,4818.0723,6.7579083,4.369286,3.1331472,3.825323,4.413659,3.624761,0.9922898,2498.992,3.5305145,3.221597,2.7634037,3.2501528,3.2920084,0.7671108,0.18379053,5515.918,5.30614,4.785571,4.1200542,4.7913513,4.8702517,1.1860857,0.28513345,0.0,0.0,1.0,0.0,0.0,3.0,14.766875,156.0,1.0957165,2.6,3.5336597,9.700313,0.47083333,2.694668,0.051232986,0.5240994,3.9292216,9.649079,2.7916915,2.4085646,4463.119,6.074595,4.251734,3.325734,3.9030964,4.3391986,2.748861,0.7204787,2507.613,3.5287013,3.2272217,2.769692,3.2539644,3.2947037,0.75900936,0.18283483,1.1389024,2.9574947,0.4625,0.48475045,0.0055519002,0.21697143,0.40902463,2.951943,0.17410345,0.6086904,885.8473,2.1399887,1.9175148,1.646725,1.9266078,1.9539675,0.4932636,0.11902524,5486.503,5.299688,4.771393,4.0586066,4.7849584,4.878537,1.2410812,0.3069891,3.3454218,14.766875,0.65,3.9990036,0.07242461,0.7364931,6.1472406,14.69445,5.7668586,3.93557,4732.9404,6.826586,4.3191314,3.124446,3.7789345,4.356843,3.7021399,1.032321,3.9083092,0.7943245,4.393344,-84.98065,2.6,14.766875,169.54219,3.8952825,1.7424773,-14.136871,18.562832,-25.245928,4.367978,48.85
991f4c0c-6eb1-480e-aaa8-47c9cb025ca3,84.49828,90.5737,66.1583,66.1583,0.06678581,-0.6907282,-74.28786,-0.015699387,3.88298,0.5707817,3.2843254,1424.4863,119.62986,263.22052,-0.87916565,4833.3643,6.809834,4.363852,3.1426003,3.8100479,4.3616266,3.6672337,1.046812,2521.5557,3.5702991,3.2356832,2.763416,3.259199,3.3080158,0.8068831,0.19193043,5529.66,5.339662,4.7904644,4.076689,4.8047156,4.90456,1.2629733,0.30282065,0.0,0.0,1.0,0.0,0.0,3.0,13.758573,157.0,1.0889664,2.6166666,3.707791,9.769931,0.47083333,2.679042,0.0388988,0.57180464,3.784578,9.731032,2.6519942,2.3308566,4456.6543,6.0840216,4.246535,3.2697794,3.9075933,4.306144,2.8142421,0.7323483,2527.8594,3.5683458,3.2397485,2.7651799,3.2630439,3.3127644,0.8031659,0.19177893,1.2045903,3.2082677,0.45833334,0.5348403,0.016919946,0.22932689,0.4177926,3.1913478,0.28765112,0.6444921,898.57294,2.186021,1.9302504,1.6249328,1.931195,2.0032172,0.5610883,0.13486037,5490.4863,5.3297963,4.7721033,4.0163617,4.785013,4.9111595,1.3134346,0.32257956,3.4504697,13.758573,0.65416664,3.8469696,0.012364386,0.7886178,5.6058307,13.746208,5.5429597,3.6814451,4693.8438,6.8354025,4.295334,3.0163891,3.7878833,4.264202,3.8190134,1.0525159,3.796735,0.84819806,4.5525312,-84.5141,2.6166666,13.758573,166.94096,3.4079359,1.5060424,-13.244475,18.67012,-25.255594,4.4162207,47.82
6c3242f1-3fb5-46df-93da-3f0deaf3a176,83.62738,134.21889,68.06351,68.06351,0.0709095,-0.58151054,-65.67786,0.23295593,5.604572,0.62428856,3.2434413,2829.51,122.62638,11.900481,-1.3561897,6223.1416,6.7916064,4.9407587,3.1108413,3.918457,6.531802,3.6807652,1.2323384,2564.2363,3.5587037,3.2626545,2.8035538,3.2652786,3.4205084,0.75514984,0.19850223,5716.369,5.3345146,4.8682313,4.1234975,4.8008685,5.2194195,1.2110171,0.3442878,0.0,0.0,1.0,0.0,0.0,3.0,14.543452,205.0,0.90571237,3.4166667,3.506074,9.850698,0.47083333,2.111057,0.028469346,0.6182583,0.75616735,9.822229,3.5637288,2.3946939,5333.9736,6.1059475,4.615894,3.3448732,3.950707,5.872732,2.7610743,0.95833826,2569.4802,3.5550966,3.2660697,2.8062477,3.2728925,3.422618,0.7488489,0.19737382,1.1111969,3.1029313,0.4625,0.5732992,0.017394977,0.22581308,0.31871086,3.0855362,0.6374758,0.63534194,915.8259,2.1614466,1.9485343,1.6549314,1.9301395,2.0871513,0.50651515,0.13840659,5685.205,5.3285074,4.853065,4.0604796,4.7937584,5.2321234,1.2680278,0.36893553,3.2679012,14.543452,0.8541667,2.824536,0.030935952,0.8320261,0.7316096,14.512516,6.466607,3.6780121,6133.7754,6.8574934,4.888769,3.1396549,3.850223,6.5680017,3.7178385,1.2873749,3.8973725,0.76074,4.6186633,-85.61707,3.4166667,14.543452,172.00954,5.5562778,2.2377205,-13.252637,18.359547,-24.962345,4.172501,44.34
69f01817-3d20-4b0f-87a6-f82009e06bfc,55.024128,97.29664,-3.3556318,-3.3556318,0.29365158,-0.7516699,-64.88931,0.11186218,1.2430285,0.51249313,3.082609,1520.4336,123.035065,32.031555,-1.16432,4627.337,6.7646794,4.442511,3.1151474,3.8589818,4.637391,3.649532,1.007216,2325.8188,3.5276935,3.224756,2.7975302,3.2610416,3.28884,0.73016334,0.17501622,5146.5156,5.3125167,4.795704,4.144987,4.8067465,4.9019027,1.1675296,0.28242543,0.0,0.0,1.0,0.0,0.0,3.0,12.552494,222.0,0.8940439,3.7,3.594624,9.954471,0.925,2.4978423,0.02328544,0.40570763,3.779351,9.931185,2.0890477,2.3438542,4186.7783,6.0636115,4.271699,3.3740582,3.9342573,4.323575,2.6895533,0.72620815,2332.6592,3.5264323,3.2294948,2.8015132,3.2679815,3.296527,0.7249191,0.17526856,1.1489931,2.9764714,0.925,0.51385313,0.009652391,0.16085647,0.4469446,2.966819,0.20637508,0.62311244,816.3916,2.1419156,1.9099869,1.6515733,1.9258769,1.941561,0.49034226,0.11357193,5095.078,5.303422,4.7703657,4.080179,4.795355,4.884068,1.2232428,0.30249336,3.2532866,14.295309,0.925,3.6599894,0.03448813,0.6445664,6.025529,14.260821,5.169397,3.7067802,4486.1016,6.8000445,4.3643804,3.1300697,3.8394938,4.4928007,3.6699748,1.0340364,3.9728174,0.7759525,4.445486,-93.691826,3.7,12.552494,173.23509,-0.008268355,0.8722972,-10.305633,18.730476,-24.877668,4.1945863,48.31
e59de151-5d2c-4add-b798-c210be0c38dd,91.628876,114.79028,71.40218,71.40218,0.10370827,-0.6798477,-68.04825,0.13953781,4.5036507,0.5818882,3.1644127,2136.0894,121.141365,250.48048,-1.1230888,4985.432,6.753773,4.440842,3.202284,3.8894439,4.435049,3.551489,1.0254531,2519.5251,3.5365944,3.2346358,2.7665827,3.2340405,3.335782,0.77001166,0.18748751,5561.1396,5.3092675,4.803965,4.0799427,4.794036,4.9703293,1.2293248,0.30550408,0.0,0.0,1.0,0.0,0.0,3.0,15.172182,161.0,0.95142126,2.6833334,3.632839,9.885167,0.47083333,2.703099,0.018832486,0.5325412,3.843728,9.866335,2.8032873,2.40983,4562.4375,6.035931,4.2955265,3.2784781,3.952436,4.4303675,2.757453,0.7474004,2526.5996,3.5351994,3.2391093,2.766861,3.244279,3.3472986,0.76833844,0.18886071,1.189313,3.1133223,0.46666667,0.5354691,0.022682987,0.25743,0.34535834,3.0906394,0.34977517,0.6034413,898.0464,2.1597111,1.92994,1.6343951,1.9227154,2.019532,0.525316,0.13111448,5525.257,5.304442,4.7868977,4.013706,4.7794275,4.9742455,1.2907357,0.32788992,3.4215226,15.172182,0.67083335,3.9441812,0.03327527,0.77662927,6.0270934,15.1389065,5.551478,3.9152899,4869.5874,6.772363,4.3829246,3.1628907,3.8596802,4.3849316,3.6094725,1.0391922,3.8249266,0.77779967,4.4792175,-85.24386,2.6833334,15.172182,173.5344,5.3755755,1.808853,-14.072184,18.392607,-25.080349,4.299025,48.24
2511ec83-1d54-48a1-81e9-eba3d1619a2d,96.89736,108.37614,52.7806,52.7806,-0.024276733,-0.53088284,-73.832954,0.033426285,3.139343,0.5643749,3.2544348,1982.4419,120.57764,265.6485,-1.1794491,4972.032,6.795087,4.434098,3.1438866,3.9333732,4.516996,3.6512003,1.0274123,2522.5134,3.5367558,3.2361052,2.7447753,3.239984,3.316432,0.7919805,0.19518325,5545.039,5.338543,4.7963786,4.055232,4.7898903,4.9063034,1.2833109,0.31477416,0.0,0.0,1.0,0.0,0.0,3.0,15.47055,156.0,1.2629168,2.6,3.7562118,9.762776,0.46666667,3.0149972,0.2857899,1.0714449,3.9487424,9.476987,3.2835896,2.466678,4546.4917,6.1193433,4.2841887,3.2661362,3.9137836,4.3976245,2.853207,0.76775074,2525.8374,3.5363946,3.238139,2.737743,3.2444174,3.32108,0.7986517,0.1969231,1.1979901,3.1221137,0.45833334,0.53075784,0.019372717,0.28659478,0.38888815,3.102741,0.24955852,0.620436,899.6555,2.1557956,1.931822,1.6392717,1.9286898,1.9856144,0.51652384,0.12894957,5497.7383,5.3368344,4.7741923,3.9879103,4.773987,4.904823,1.3489242,0.33812734,3.5645099,15.47055,0.65,4.318517,0.263819,1.1529516,6.15303,15.206731,6.4035773,4.0297103,4888.0337,6.8571653,4.3845396,3.092879,3.835021,4.493351,3.7642863,1.0689316,6.8019443,0.8651984,4.6329827,-82.030266,2.6,15.47055,174.54895,3.4302518,2.6055334,-14.85875,18.346048,-25.212849,4.56923,46.98
f08c7947-4e80-4821-99d6-2a7418453f5b,108.90514,120.83461,66.04825,66.04825,0.064813614,-0.6896839,-62.92524,0.1029377,5.3745456,0.51690674,3.3478472,2730.2576,119.68445,260.57693,-1.118351,5019.3564,6.811901,4.448596,3.1111903,3.8613367,4.444915,3.7007108,1.0601785,2511.8306,3.5572932,3.228601,2.745523,3.2619047,3.2925315,0.8117702,0.20517175,5547.9546,5.3436937,4.796907,4.065276,4.8039665,4.9277887,1.2784176,0.32582673,0.0,0.0,1.0,0.0,0.0,3.0,16.207664,159.0,0.8823974,2.65,3.6188507,10.13696,0.45833334,2.8368666,0.027818559,0.78194326,4.028531,10.109141,2.9181414,2.5766506,4594.8257,6.0946984,4.3038983,3.2668204,3.927554,4.4618473,2.827878,0.7883971,2517.0225,3.5573094,3.2320416,2.7491677,3.2701285,3.298565,0.8081417,0.2037198,1.0957004,3.1906273,0.45416668,0.5153008,0.016250446,0.33895025,0.483421,3.174377,0.14313172,0.6575319,888.7731,2.1762185,1.9195391,1.629395,1.9252576,1.9450161,0.5468235,0.13634555,5516.648,5.336989,4.781759,4.007617,4.797742,4.935797,1.3293719,0.34758836,3.4931183,16.207664,0.6625,4.2631035,0.0315319,0.8931394,6.354779,16.176132,6.311378,4.258593,4935.6836,6.8303194,4.403738,3.070749,3.821835,4.4757977,3.7595704,1.0827929,3.796038,0.93520945,4.7220893,-83.29272,2.65,16.207664,176.95265,6.741714,2.9948041,-14.431521,18.503004,-25.070389,4.1717796,49.11
a3d5f0f5-51cf-4621-bdc0-5df523ab239c,106.95342,129.73155,74.77093,74.77093,0.08567047,-0.7302251,-58.397938,0.16911125,6.9194407,0.54499435,3.240237,2864.3008,120.68581,264.78882,-1.0480404,4843.4365,6.7729287,4.3747435,3.0299752,3.8480554,4.451744,3.7429535,1.0210788,2507.9648,3.547947,3.2274582,2.7815194,3.2475474,3.282994,0.7664275,0.18266746,5526.7803,5.3386297,4.7898283,4.124277,4.784943,4.8648653,1.2143526,0.29290387,0.0,0.0,1.0,0.0,0.0,3.0,15.861915,156.0,0.6805303,2.6,3.683957,9.825166,0.46666667,2.8607697,0.032834373,0.400576,4.2052965,9.792332,3.1532488,2.5837092,4495.1094,6.1344395,4.263413,3.3176956,3.8964624,4.3774724,2.8167439,0.7435952,2516.2178,3.547448,3.232812,2.7852898,3.2564635,3.2874029,0.76215816,0.18211675,1.1671908,3.0718217,0.45833334,0.48059827,0.01695199,0.2077838,0.3936968,3.0548697,0.15372163,0.64036036,888.0174,2.1593716,1.9195437,1.6378844,1.9267812,1.9430516,0.52148724,0.124195226,5490.2754,5.3410087,4.772646,4.0629864,4.7721295,4.854149,1.2780223,0.31304857,3.4509695,15.861915,0.65,4.4141665,0.053247746,0.72767764,6.6395426,15.808667,6.8384748,4.345566,4766.245,6.872332,4.331015,3.0110216,3.8055134,4.4033213,3.8613105,1.0496012,6.872332,0.8439049,4.5584536,-84.23279,2.6,15.861915,175.86723,8.02002,2.183361,-13.509721,18.628025,-25.02564,3.92413,49.75
