id,acceleration_at_release,arm_extension_angle,arm_plane_angle,azimuth_angle,elbow_alignment,elbow_height_relative,elevation_angle,forward_position,guide_hand_vx,hip_lateral_range,hip_vertical_velocity_max,jerk_at_release,knee_bend_depth,knee_extension_rate_max,lateral_offset,left_wrist_z_energy,left_wrist_z_max,left_wrist_z_mean,left_wrist_z_min,left_wrist_z_q25,left_wrist_z_q75,left_wrist_z_range,left_wrist_z_std,mid_hip_z_energy,mid_hip_z_max,mid_hip_z_mean,mid_hip_z_min,mid_hip_z_q25,mid_hip_z_q75,mid_hip_z_range,mid_hip_z_std,neck_z_energy,neck_z_max,neck_z_mean,neck_z_min,neck_z_q25,neck_z_q75,neck_z_range,neck_z_std,participant_1,participant_2,participant_3,participant_4,participant_5,participant_id,peak_velocity_magnitude,release_frame,release_height_relative,release_time,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_min,right_elbow_vel_prep_mean,right_elbow_vel_prop_mean,right_elbow_vel_range,right_elbow_vel_release_mean,right_elbow_vel_std,right_elbow_z_energy,right_elbow_z_max,right_elbow_z_mean,right_elbow_z_min,right_elbow_z_q25,right_elbow_z_q75,right_elbow_z_range,right_elbow_z_std,right_hip_z_energy,right_hip_z_max,right_hip_z_mean,right_hip_z_min,right_hip_z_q25,right_hip_z_q75,right_hip_z_range,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_max,right_knee_vel_max_time,right_knee_vel_mean,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_prop_mean,right_knee_vel_range,right_knee_vel_release_mean,right_knee_vel_std,right_knee_z_energy,right_knee_z_max,right_knee_z_mean,right_knee_z_min,right_knee_z_q25,right_knee_z_q75,right_knee_z_range,right_knee_z_std,right_shoulder_z_energy,right_shoulder_z_max,right_shoulder_z_mean,right_shoulder_z_min,right_shoulder_z_q25,right_shoulder_z_q75,right_shoulder_z_range,right_shoulder_z_std,right_wrist_vel_load_mean,right_wrist_vel_max,right_wrist_vel_max_time,right_wrist_vel_mean,right_wrist_vel_min,right_wrist_vel_prep_mean,right_wrist_vel_prop_mean,right_wrist_vel_range,right_wrist_vel_release_mean,right_wrist_vel_std,right_wrist_z_energy,right_wrist_z_max,right_wrist_z_mean,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_q75,right_wrist_z_range,right_wrist_z_std,set_point_height,set_position_stability,shoulder_elevation_rate,shoulder_rotation,time_to_peak_velocity,velocity_magnitude_release,wrist_snap_angle,wrist_vx_release,wrist_vy_release,wrist_vz_release,wrist_x_release,wrist_y_release,wrist_z_release,target
15b12fee-53d2-4c0a-bf16-529b4baaa130,6.929028,75.677086,-53.412098,-53.412098,0.0031356812,-0.7818856,-78.152916,0.015539169,-1.474285,1.3127594,3.9548776,1074.4116,118.665886,173.65355,-0.95005035,5490.2446,7.2324634,4.627612,3.5110276,3.6720347,5.503709,3.7214358,1.2088103,3024.9429,4.0471506,3.5433452,3.1171644,3.380215,3.752665,0.92998624,0.22052692,6926.1035,6.0042033,5.3636,4.8825254,5.154564,5.6060047,1.1216779,0.30093792,0.0,1.0,0.0,0.0,0.0,2.0,10.906787,188.0,1.570718,3.1333334,3.626541,7.8677025,0.7583333,2.4688008,0.063906014,1.1962966,1.5062724,7.8037963,3.5460937,1.9413351,6601.074,6.827998,5.1377263,3.9209015,4.291552,6.4460726,2.9070966,1.0527326,3035.8472,4.0506988,3.5494053,3.119006,3.4012265,3.772372,0.93169284,0.22601922,1.5207077,9.208811,0.96666664,1.4448794,0.008550391,0.6233433,1.0247972,9.20026,2.6106691,1.5850044,1125.3224,2.562684,2.1586604,1.8150988,2.0513206,2.2969,0.7475853,0.17037718,7016.9155,6.062288,5.3958697,4.861082,5.141272,5.754591,1.2012057,0.34891066,4.3001714,10.906787,0.78333336,3.1049812,0.12871882,1.4469277,1.3540665,10.778069,5.318759,2.5946634,7416.9883,7.6440625,5.3308687,3.4543197,3.980538,7.2045355,4.189743,1.5766907,7.329229,1.2050564,4.2922354,-78.83519,3.1333334,10.906787,157.60193,-1.7979239,1.3346671,-10.674461,17.867281,-24.531742,5.106956,-1.31
51599744-9953-4e50-a231-a66145553d6d,19.193254,100.712036,-102.56774,-102.56774,-0.07395363,-0.6324568,-68.68266,0.081991196,-0.4693794,1.632124,3.3861563,833.80585,121.89438,40.406338,-1.2864819,5663.846,7.225979,4.6954894,3.375806,3.5446243,5.8008413,3.8501728,1.2456868,2964.982,4.0191092,3.5086823,3.1763792,3.325736,3.705521,0.84273005,0.20794652,6866.4453,5.97631,5.341768,4.8969154,5.1812825,5.565504,1.0793943,0.27514428,0.0,1.0,0.0,0.0,0.0,2.0,10.524313,179.0,1.6705256,2.9833333,3.255716,6.827167,0.96666664,2.6349533,0.076284684,1.2104632,2.6462526,6.750882,3.4273818,1.8430219,6495.373,6.7812943,5.100059,3.9181187,4.2700577,6.3770494,2.8631756,1.0263758,2966.295,4.0258265,3.5091481,3.1784208,3.317543,3.7176962,0.8474057,0.21316843,1.381052,8.06439,0.7875,1.8148823,0.032165747,0.47880295,0.6552414,8.032225,4.7444324,2.0384808,1111.4993,2.5301037,2.1469893,1.8573452,2.0527196,2.2465518,0.67275846,0.14725801,6942.343,6.025048,5.3691583,4.8763247,5.168306,5.692455,1.1487231,0.31394637,4.0662403,10.524313,0.74583334,3.4410365,0.14936338,1.5590593,2.909846,10.374949,5.2290006,2.5348535,7252.3574,7.601358,5.265162,3.3313193,3.8887234,7.141432,4.2700386,1.5799434,7.2777658,1.0178242,3.5925434,-74.182396,2.9833333,10.524313,145.78484,-3.7342641,-0.8325004,-9.804253,17.049479,-24.741282,5.112316,3.06
6754623e-cdd5-4b08-b146-fc7e3a81649a,24.949123,90.75557,-77.9464,-77.9464,-0.027057648,-0.73736954,-70.88931,-0.06263733,-3.9484403,2.4075909,3.8210676,1583.7648,115.4239,238.17076,-1.1499786,5774.3438,7.2849584,4.7474713,3.4625015,3.763009,5.8576555,3.8224568,1.2334037,2991.8188,4.0354466,3.5247526,3.1661983,3.3637724,3.7131958,0.8692484,0.20501475,6950.2617,5.9998193,5.3749113,4.941856,5.2759995,5.5610948,1.0579634,0.26410154,0.0,1.0,0.0,0.0,0.0,2.0,11.247651,182.0,1.6017475,3.0333333,3.5217519,6.727118,0.725,2.4772089,0.17920178,1.4228194,2.724085,6.5479164,2.2401779,1.6614645,6518.189,6.805569,5.1155906,4.000332,4.311161,6.3069344,2.8052373,0.9949159,2999.3638,4.040858,3.5288994,3.1624808,3.3689837,3.7327988,0.87837696,0.21028242,1.4514393,6.6948876,0.85833335,1.6647321,0.02578792,0.45477122,1.7891622,6.6691,2.9635558,1.4842447,1115.5455,2.5535657,2.1501606,1.8364276,2.0359044,2.2568188,0.7171382,0.1578517,7019.17,6.035989,5.3996716,4.9260306,5.2318287,5.671413,1.1099582,0.30015084,4.195188,11.247651,0.7583333,3.155403,0.13890973,1.6716374,2.6906488,11.108742,4.064137,2.4357543,7225.256,7.6400323,5.2626557,3.4295104,3.7211626,7.0622444,4.2105217,1.5523183,7.292567,1.1354387,4.1289997,-78.7216,3.0333333,11.247651,135.15822,-3.6012266,0.7689857,-10.627769,16.624023,-24.549541,5.1504545,-1.12
343a00cc-8cfc-4f4b-b614-f254088d1c33,29.348516,91.362114,-102.773506,-102.773506,0.057130814,-0.7703018,-63.867558,0.12454414,-2.1030807,2.821144,3.8321755,1200.2445,116.66565,224.95284,-1.2270193,5749.5107,7.2444067,4.728879,3.356062,3.6826894,5.856842,3.8883448,1.2625364,3015.8843,4.0616736,3.5389018,3.168901,3.3756497,3.7328017,0.8927727,0.20581095,6934.8936,6.0243773,5.367635,4.887167,5.211823,5.5964003,1.1372104,0.28963745,0.0,1.0,0.0,0.0,0.0,2.0,11.191798,188.0,1.5566251,3.1333334,3.3818078,6.5636,0.7625,2.885262,0.15785722,1.6552277,2.4638207,6.4057426,4.040191,1.708749,6702.9336,6.846006,5.182448,3.9393752,4.2774777,6.394903,2.9066308,1.0349518,3028.6763,4.0714917,3.5462074,3.172413,3.3847308,3.7487874,0.8990786,0.20951805,1.4889425,9.260427,0.8666667,2.1742463,0.042771917,0.48281807,1.9183939,9.217655,4.806831,2.257467,1130.9639,2.5838146,2.164682,1.8469703,2.0757303,2.2972794,0.7368443,0.16279276,7026.9775,6.078874,5.4008,4.8766522,5.192285,5.718317,1.2022219,0.33230776,4.1059465,11.191798,0.78333336,3.4139419,0.11580349,1.820628,2.2177305,11.0759945,5.511462,2.4107697,7539.438,7.667936,5.3737183,3.4496899,3.810514,7.1433835,4.218246,1.5929457,7.416282,1.0760919,4.1700697,-71.487915,3.1333334,11.191798,152.88965,-4.807405,-1.0898781,-10.047754,15.961112,-24.942846,5.10879,2.38
9c4d10a2-2be4-4991-8354-f08caa3a686e,44.041645,95.01357,-78.14271,-78.14271,0.086717606,-0.73717785,-68.65112,0.19985008,-2.3872945,3.4858418,3.9133499,1158.4401,117.74261,208.66927,-1.2260866,5416.663,7.2691455,4.6037626,3.4938734,3.6809697,5.299863,3.7752721,1.1725191,3021.2522,4.0612316,3.5421631,3.152428,3.414198,3.659549,0.9088037,0.20403758,6911.1465,6.016048,5.358891,4.874149,5.218566,5.504255,1.1418991,0.28060183,0.0,1.0,0.0,0.0,0.0,2.0,10.264181,194.0,1.5459383,3.2333333,3.4549499,6.2785273,0.39583334,2.7215908,0.18200819,1.6125134,2.403552,6.096519,3.4153483,1.5699663,6765.161,6.859427,5.207243,3.9050992,4.2923164,6.3734293,2.9543278,1.035757,3024.0188,4.0619683,3.5434315,3.1497633,3.4113722,3.6790113,0.912205,0.21017195,1.5754426,7.3372183,0.81666666,1.8533365,0.035311304,0.50266755,1.6660411,7.301907,3.6691937,1.636389,1115.0195,2.5760088,2.1495655,1.8338686,2.0669742,2.2008765,0.7421402,0.15900831,7008.0986,6.076887,5.3937254,4.8442025,5.1960063,5.6368017,1.2326846,0.3288361,4.162044,10.264181,0.80833334,3.4711893,0.14700624,1.6867677,2.330985,10.117175,5.7049623,2.3805451,7708.5527,7.724378,5.4385233,3.4561062,3.973692,7.1814823,4.268272,1.5941881,7.3936605,1.1056696,4.225259,-85.28287,3.2333333,10.264181,155.91846,-3.656902,0.76778406,-9.559864,15.597409,-24.463041,5.0192366,-0.89
f114e196-090c-4b72-8710-189f37e24643,31.345755,69.55266,-59.175922,-59.175922,-0.12774277,-0.6575656,-57.830612,0.029273987,-1.7560385,2.1714764,3.7833664,534.82947,116.47796,136.48407,-0.94468117,5850.8926,7.228606,4.79656,3.4077854,3.8814015,5.6036515,3.8208208,1.171211,3013.3655,4.042309,3.537117,3.1518607,3.364578,3.7521312,0.8904481,0.21093647,6883.0146,5.9912896,5.348464,4.915426,5.2277308,5.5013666,1.0758638,0.27048203,0.0,1.0,0.0,0.0,0.0,2.0,10.569011,185.0,1.8600254,3.0833333,3.4868274,7.806493,0.7416667,2.7316618,0.20031649,1.4362894,2.368991,7.6061764,3.634539,1.9183984,6583.2944,6.789181,5.135523,3.958251,4.296831,6.4328117,2.8309302,1.0280075,3018.422,4.0445647,3.5395925,3.1465755,3.365161,3.781765,0.8979893,0.21918678,1.4920449,9.601376,0.8833333,2.0082242,0.029518878,0.4213797,1.7782646,9.5718565,4.341208,2.2235198,1116.0979,2.5579793,2.1503043,1.8331954,2.0293906,2.2912722,0.7247839,0.16309257,7010.2456,6.035461,5.3944926,4.8906455,5.1847525,5.757587,1.1448154,0.32986706,4.0974674,10.569011,0.7708333,3.3090227,0.1359461,1.7161146,2.0753686,10.433064,5.3471394,2.53563,7397.0195,7.6123066,5.3283052,3.3701618,3.956794,7.1956487,4.2421446,1.5588706,7.291612,1.1354054,4.1635895,-82.36181,3.0833333,10.569011,152.11685,-4.8323245,2.883396,-8.946433,17.182848,-23.991,5.3505034,-4.48
520f94ea-103e-42d9-ab46-0566c5d23c7f,10.50486,94.68059,-77.65889,-77.65889,-0.10142517,-0.64888096,-74.202286,-0.049179077,-4.5708275,2.706562,3.6037657,727.80524,120.70277,251.26921,-1.216816,5756.493,7.2821574,4.738038,3.4561732,3.8167496,5.804496,3.8259842,1.2395093,3007.3247,4.033455,3.533279,3.1446564,3.3709204,3.7193003,0.8887985,0.21554504,6939.589,5.995842,5.369444,4.8885655,5.2150426,5.549067,1.1072764,0.28987816,0.0,1.0,0.0,0.0,0.0,2.0,10.932409,180.0,1.7340388,3.0,3.485695,6.598819,0.73333335,2.3439362,0.1533455,1.3121734,2.9817398,6.445473,1.5961369,1.7361462,6558.464,6.8118105,5.126932,3.9260888,4.3066783,6.3295875,2.8857217,1.0205404,3013.88,4.0365458,3.5369017,3.1412346,3.3834167,3.7294772,0.8953111,0.21945283,1.4249642,5.073429,0.82916665,1.4923214,0.04223254,0.47176155,1.9104955,5.0311966,2.1620643,1.3228734,1114.206,2.545161,2.148404,1.8407738,2.033687,2.2283869,0.7043872,0.16397113,7033.191,6.044971,5.403403,4.8739524,5.2010603,5.675482,1.1710186,0.32893595,4.1571245,10.932409,0.75,3.20952,0.21800847,1.5839361,3.102163,10.714401,3.994857,2.5004008,7270.084,7.6381874,5.2793508,3.4356377,3.8553038,7.0892887,4.20255,1.5557857,7.3654895,1.1250582,4.0553427,-74.61114,3.0,10.932409,153.88281,-2.9074857,0.6361198,-10.51948,16.344732,-24.60953,5.312156,-0.57
a27a4038-d160-4760-b266-128a26e1d947,5.9930425,82.54017,-46.62843,-46.62843,-0.09972763,-0.5576782,-75.34046,0.2431984,-3.6614797,1.1696815,3.7280843,1435.0822,124.144516,31.585691,-1.0488796,5519.7754,7.2697883,4.630723,3.4165404,3.6164486,5.6396484,3.853248,1.2471836,3009.7393,4.063034,3.53594,3.206274,3.4140313,3.6603246,0.85676,0.19418529,6903.002,6.0101924,5.356548,4.939509,5.2227488,5.500742,1.0706835,0.26438195,0.0,1.0,0.0,0.0,0.0,2.0,11.690812,179.0,1.8906014,2.9833333,3.3447797,7.863058,0.7375,2.751937,0.08266328,1.5168735,2.4652333,7.780395,3.680861,1.8803267,6585.091,6.8697343,5.129952,3.9686694,4.2301574,6.393962,2.9010649,1.0589949,3018.5068,4.069364,3.5408692,3.206421,3.4275808,3.6769252,0.8629432,0.19838709,1.4398004,5.477181,0.96666664,1.4301343,0.02952936,0.41166064,1.4880314,5.4476514,2.381045,1.3329809,1111.3291,2.5656824,2.1466105,1.8573592,2.0473597,2.1936893,0.70832324,0.15033998,6971.4697,6.0770736,5.3800983,4.915299,5.1746173,5.647105,1.1617746,0.3198877,4.021938,11.690812,0.74583334,3.51224,0.13604325,1.692444,2.6190422,11.554769,5.715535,2.8015132,7338.825,7.7326393,5.2753744,3.2645545,3.608241,7.187328,4.468085,1.6579698,7.4467654,1.088488,4.1590977,-84.38885,2.9833333,11.690812,148.91888,-2.1506882,2.031784,-11.310238,17.80188,-24.378351,5.4068418,4.92
0513b6d0-e5bd-4f02-b25e-4464e821e901,37.68997,99.357086,-59.831314,-59.831314,0.07510185,-0.76467896,-80.95734,0.037866592,-4.215603,2.3529549,3.7857125,808.0886,119.97985,215.12144,-1.2127876,5539.7334,7.251844,4.6397147,3.5474324,3.6916432,5.6417685,3.7044115,1.2471056,3040.2778,4.0415373,3.5534985,3.157904,3.4133003,3.7316175,0.8836334,0.2011783,6934.3447,6.006726,5.3673086,4.892477,5.2245307,5.5624285,1.1142488,0.29171637,0.0,1.0,0.0,0.0,0.0,2.0,11.617909,184.0,1.4061894,3.0666666,3.6796966,7.291055,0.7416667,2.3594353,0.0850115,1.3220142,2.6959813,7.2060437,1.7400482,1.8516546,6532.0337,6.8173313,5.1127033,3.916447,4.278829,6.371866,2.9008844,1.0378201,3054.4517,4.044353,3.5616658,3.1583943,3.4259632,3.7427444,0.8859587,0.2035132,1.4522711,4.302284,0.8333333,1.4775333,0.020346003,0.47787887,1.6920689,4.2819376,2.2879143,1.086797,1131.4849,2.557208,2.1655629,1.8418084,2.0667467,2.255494,0.7153996,0.15766205,7008.333,6.057607,5.3934956,4.8689666,5.200629,5.693495,1.1886406,0.3340606,4.3261857,11.617909,0.76666665,3.048258,0.11993283,1.4437448,2.5893083,11.497976,3.8337927,2.7056756,7204.5947,7.6503115,5.239196,3.4435818,3.661637,7.1324883,4.20673,1.6031147,7.3446083,1.2259,4.0807486,-81.35163,3.0666666,11.617909,135.15666,-1.5786551,0.91764444,-11.473516,16.524078,-24.354004,5.003205,-0.75
9a4cad8c-9faf-4bf5-949c-ba434527965c,35.637844,124.20815,106.71417,106.71417,0.26362228,-0.79672766,-57.907036,0.08593559,-0.58061594,1.9408398,3.7633607,2203.9602,121.183205,223.85237,-1.494276,5739.1567,7.244971,4.7406697,3.6000278,3.8677402,5.7721696,3.644943,1.199669,3072.262,4.0604463,3.5731251,3.194911,3.5024624,3.6746368,0.86553526,0.18403313,6990.0713,6.0126543,5.3904276,4.9192386,5.266656,5.5265756,1.0934157,0.26189962,0.0,1.0,0.0,0.0,0.0,2.0,8.394014,201.0,0.9321778,3.35,3.257842,6.4361353,0.375,2.2562125,0.07148015,1.7519412,1.6589363,6.364655,2.35613,1.714597,6869.711,6.854399,5.253571,3.956156,4.3179083,6.355989,2.8982432,1.011823,3070.059,4.0677557,3.5715303,3.1961966,3.490428,3.694434,0.87155914,0.18995835,1.5605376,3.841258,0.36666667,1.0396966,0.041598137,0.47220343,1.6600986,3.79966,0.46594673,0.89589745,1131.274,2.5798755,2.1659281,1.8581958,2.1226175,2.2336347,0.7216797,0.14965802,7051.9507,6.0791698,5.4117575,4.897578,5.2407484,5.6664786,1.181592,0.30985716,3.8758833,8.394014,0.8375,2.8544283,0.13917096,2.0077589,1.7367654,8.254844,3.797306,2.2011755,7922.788,7.6773715,5.5550904,3.5819757,4.034796,7.117423,4.095396,1.467171,7.2730136,1.0003796,4.038048,-76.03494,3.35,8.394014,168.94002,4.2712784,-1.2825965,-7.111301,16.535494,-24.48516,4.5608354,0.59
